Title,URL,Duration,Date,Views,Likes,Dislikes,Show,Description,Day Of The Week,Days Since Published,Views Per Day,Likes Per Day,Dislikes Per Day,Likes Minus Dislikes,Geoff,Jack,Gavin,Ryan,Ray,Michael,Lindsey,Caleb,Kdin,Matt,Jeremy,Barbara,Brandon,Burnie,Kerry,Dan,Lindsay
Lets Play Tuesdays - Let's Build in Minecraft - Slice of Hell,https://www.youtube.com/watch?v=o1Aj_RTd94k,39.0,2013-06-04,1144919,18069,379,Let's Play,"In the most anticipated Let&#39;s Build ever, Geoff, Ryan, and Gavin bring Ray a little slice of hell, a la mode. RT Store: http://roosterteeth.com/store/ Rooste...",Tuesday,772,1483.0,23.0,0.0,17690,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Monday - Let's Play - GTA IV: Destruction Derby,https://www.youtube.com/watch?v=sBYRSoMRZB0,39.0,2013-06-03,2115402,33812,703,Let's Play,"Watch Gavin, Michael, Kerry, Ryan, Jack, and Geoff as they willfully crash into each other in this week&#39;s Let&#39;s Play GTA IV. RT Store: http://roosterteeth.co...",Monday,773,2737.0,44.0,1.0,33109,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
Full Play - Resident Evil: Revelations Part 2,https://www.youtube.com/watch?v=tWwf8CFLA1E,52.0,2013-06-02,387481,8659,232,Full Play,"Goopy monsters, deadly Hunters, and mysteries abound! Join Michael on his continued search for the truth in Resident Evil: Revelations for the Xbox 360.",Sunday,774,501.0,11.0,0.0,8427,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Game Time - Burnie & Ashley Play Flock Pt 2,https://www.youtube.com/watch?v=nNIDSRsGD74,22.0,2013-06-02,316910,7887,165,Game Time,Burnie and Ashley continue &quot;their&quot; quest to herd all the animals in Flock. Will they be victorious? Will they capture all the livestock? Will they break up b...,Sunday,774,409.0,10.0,0.0,7722,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Let's Play - Mass Effect 3 Podcast Crew Part 1,https://www.youtube.com/watch?v=Cocw3NsvJ0w,32.0,2013-06-01,601221,12590,276,Let's Play,Gus and Joel teach Burnie and Gavin the intricacies of multiplayer in Mass Effect 3.,Saturday,775,776.0,16.0,0.0,12314,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Let's Play Minecraft - Episode 53 - Shopping List Part 2,https://www.youtube.com/watch?v=L5Fil11gGA4,51.0,2013-05-31,2330241,37500,853,Let's Play,"Watch the thrilling conclusion to the shopping list saga with Geoff, Jack, Michael, Gavin, Ray and Ryan. Watch Part 1: http://bit.ly/1anRnAC RT Store: http:/...",Friday,776,3003.0,48.0,1.0,36647,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 13 - Ray vs Gavin,https://www.youtube.com/watch?v=SUQ06zkayVU,19.0,2013-05-30,1452749,27222,460,VS,Is this the week when someone will finally beat Ray? Let&#39;s see if Gavin has what it takes in London 2012 Olympics for Xbox 360. RT Store: http://roosterteeth...,Thursday,777,1870.0,35.0,1.0,26762,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Wednesdays - Let's Play - Worms Revolution: Episode 2,https://www.youtube.com/watch?v=A2P4rXEpIYU,28.0,2013-05-29,1507246,21670,434,Let's Play,"Michael, Gavin, and Ray are back on the battlefield with more rope-swinging, rocket launching, team killing action in Worms Revolution for the Xbox Live Arca...",Wednesday,778,1937.0,28.0,1.0,21236,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Lets Play Tuesdays - Let's Build in Minecraft - Thread the Needle Pt 2,https://www.youtube.com/watch?v=aBgFvyuD6J0,33.0,2013-05-28,642284,11714,254,Let's Play,Geoff and Gav finish up their Thread the Needle build in Minecraft. RT Store: http://roosterteeth.com/store/ Rooster Teeth: http://roosterteeth.com/ Achievem...,Tuesday,779,824.0,15.0,0.0,11460,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Monday - Let's Play - GTA IV: Races,https://www.youtube.com/watch?v=q8xvguRCuwg,47.0,2013-05-27,2738525,36297,916,Let's Play,"After talking about it for the last two let&#39;s plays, we finally run some races!",Monday,780,3511.0,47.0,1.0,35381,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Full Play - Resident Evil: Revelations Part 1,https://www.youtube.com/watch?v=ukmaWd_nge0,59.0,2013-05-26,695579,21728,686,Full Play,"This week, Michael introduces a brand new series, Full Play. Join him each week (or so) as he progresses through an entire game, start to finish. First up, t...",Sunday,781,891.0,28.0,1.0,21042,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Game Time - Burnie & Ashley Play Flock Pt. 1,https://www.youtube.com/watch?v=dcZHV-xO2VE,22.0,2013-05-26,580573,12645,341,Game Time,Game Time is back with Burnie &quot;showing&quot; his girlfriend Ashley how to help him get two achievements he&#39;s been working on for four years in Flock. Previous Gam...,Sunday,781,743.0,16.0,0.0,12304,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Let's Play Minecraft - Episode 52 - Shopping List,https://www.youtube.com/watch?v=hIz4j4y9A1A,56.0,2013-05-24,3605623,42969,1127,Let's Play,"After fighting the Ender Dragon, Geoff, Jack, Michael, Gavin, Ray and Ryan head back to Achievement City and relax with a spot of shopping.",Friday,783,4605.0,55.0,1.0,41842,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Left 4 Dead 2 Podcast Crew Part 2,https://www.youtube.com/watch?v=9mbExtEOHdI,22.0,2013-05-24,532240,11138,367,Let's Play,The podcast cast and crew gets together to have a rousing match of Survival in Left 4 Dead 2. In the great words of Alexander Thomas: The blood upon the mudd...,Friday,783,680.0,14.0,0.0,10771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VS Episode 12 - Michael vs Ray,https://www.youtube.com/watch?v=iKmIX9hr2cw,16.0,2013-05-23,1113789,21731,343,VS,"Who will be this week&#39;s victor, Michael or Ray? Watch as they fight for the title in Sega Soccer Slam. RT Store: http://roosterteeth.com/store/ Rooster Teeth...",Thursday,784,1421.0,28.0,0.0,21388,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Lets Play Wednesdays - Let's Play - Defiance,https://www.youtube.com/watch?v=pg9TYMCxjNk,50.0,2013-05-22,1050838,14153,452,Let's Play,"In this week&#39;s Let&#39;s Play Wednesday, Geoff, Jack, Ryan, and Ray immerse themselves in a terraformed Earth several decades into the future, in Trion Worlds&#39; D...",Wednesday,785,1339.0,18.0,1.0,13701,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Build in Minecraft - Thread the Needle,https://www.youtube.com/watch?v=wbCfTNimfqs,31.0,2013-05-21,950331,13200,281,Let's Build,"Filmed on April 5th 2013, Geoff and Gav create a diabolic ender pearl maze for the lads to navigate. Original video can be watched here - http://www.youtube....",Tuesday,786,1209.0,17.0,0.0,12919,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Monday - Let's Play - GTA IV Part 2,https://www.youtube.com/watch?v=w35mZ56uiI0,32.0,2013-05-20,1892896,30036,529,Let's Play,"In this week&#39;s Let&#39;s Play Monday, the AH team continues playing GTA IV and make us wonder - what is going on in Liberty City? Watch GTA IV Part 1: http://ah....",Monday,787,2405.0,38.0,1.0,29507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play - Left 4 Dead 2 Podcast Crew Part 1,https://www.youtube.com/watch?v=QlZunazkiI0,28.0,2013-05-17,767074,16978,807,Let's Play,The podcast cast and crew gets together to have a rousing match of Survival in Left 4 Dead 2.,Friday,790,971.0,21.0,1.0,16171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft Episode 51 - The End Part 3,https://www.youtube.com/watch?v=SjXkMBP6eKs,39.0,2013-05-17,3093357,40813,890,Let's Play,"Geoff, Jack, Michael, Gavin, Ray, and Ryan finish playing The End... or do they? Watch Part 1: http://bit.ly/1cAqX6u and Part 2: http://bit.ly/1cIO22W RT Sto...",Friday,790,3916.0,52.0,1.0,39923,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 11 - Geoff vs Ray,https://www.youtube.com/watch?v=vKfwAupMiQU,15.0,2013-05-16,1183581,20435,332,VS,Geoff defends his belt for the first time in VS history. What nefarious plan does Ray have in mind to thwart our hero and steal his coveted title? Find out i...,Thursday,791,1496.0,26.0,0.0,20103,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Fail - GTA IV,https://www.youtube.com/watch?v=8FG4ooPmmi0,48.0,2013-05-16,2152032,28816,1034,Let's Fail,"Gav, Michael and Geoff take a leisurely and increasingly sigh-inducing drive through the streets of Liberty City looking for stranded motorists in this speci...",Thursday,791,2721.0,36.0,1.0,27782,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Lets Play Wednesdays - Let's Play - Tony Hawk,https://www.youtube.com/watch?v=r_dmJuvSpuE,24.0,2013-05-15,1478668,17620,645,Let's Play,"Geoff, Gavin, Ray, and Jack &quot;hit&quot; the streets as they skate, do tricks, and fall and fall, and fall, and fall again in Tony Hawk&#39;s Pro Skater HD for Xbox Liv...",Wednesday,792,1867.0,22.0,1.0,16975,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play Tuesdays - Let's Build in Minecraft - Fire Extinguisher,https://www.youtube.com/watch?v=T19bejlujJA,39.0,2013-05-14,1326397,21512,448,Let's Play,"Filmed on April 9th 2013, Geoff, Gav and Ryan add a giant Jack to Achievement City for Things to do in Minecraft. Original video can be watched here - http:/...",Tuesday,793,1673.0,27.0,1.0,21064,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Monday - Let's Play - GTA IV Part 1,https://www.youtube.com/watch?v=LQcdT9zbzJU,35.0,2013-05-13,2255304,40755,773,Let's Play,The wait is over! AH shows off an impressive lack of driving skills and common sense in Liberty City.,Monday,794,2840.0,51.0,1.0,39982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft Episode 50 - The End Part 2,https://www.youtube.com/watch?v=2sXwcgK7n8E,35.0,2013-05-10,2841457,37709,794,Let's Play,"Geoff, Jack, Michael, Gavin, Ray and Ryan continue to bicker as they prepare to punch a dragon in the face.",Friday,797,3565.0,47.0,1.0,36915,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 10 - Jack vs Geoff,https://www.youtube.com/watch?v=7YZmo6PohXE,13.0,2013-05-09,1181391,24798,287,VS,"Will Geoff be able to redeem his last fishy defeat, or will he go belly up? Find out when the two go head to head in Rapala Fishing Frenzy 2009!",Thursday,798,1480.0,31.0,0.0,24511,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Wednesdays - Let's Play - Monopoly Part 2,https://www.youtube.com/watch?v=C9djif5U07U,75.0,2013-05-08,1682228,24889,764,Let's Play,Prepare yourself for the thrilling conclusion to the most action packed Let&#39;s Play OF ALL TIME!!!,Wednesday,799,2105.0,31.0,1.0,24125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Tuesdays - Let's Build in Minecraft - Hop til you Drop,https://www.youtube.com/watch?v=feCgc27loig,33.0,2013-05-07,974617,15217,362,Let's Play,Gav and Geoff build the &quot;Hop til you Drop&quot; map from Things to do in Minecraft found here - http://www.youtube.com/watch?v=oSPFit0TBkI. This video was filmed ...,Tuesday,800,1218.0,19.0,0.0,14855,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Monday - Let's Play - Black Ops 2 Mob of the Dead,https://www.youtube.com/watch?v=wgoE6roPeRU,38.0,2013-05-06,1518505,18754,518,Let's Play,"Ray, Gavin, Michael and Ryan pit their wits against the mindless living dead. So even money in the brains department really.",Monday,801,1896.0,23.0,1.0,18236,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft - Episode 49 - THE END Part 1,https://www.youtube.com/watch?v=U176bnce4iQ,37.0,2013-05-03,3462839,40559,1041,Let's Play,"Geoff, Jack, Michael, Gavin, Ray and Ryan all team up on a long quest to fight the Ender Dragon. Will they make it? Or will their lovely relationship buckle ...",Friday,804,4307.0,50.0,1.0,39518,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 9 - Jack vs. Ray,https://www.youtube.com/watch?v=ebnLXhHTpfY,10.0,2013-05-02,1363903,22515,423,VS,"Jack and Ray face off in an epic battle of epicness. Will Ray&#39;s reign of terror over the office continue, or will Jack stop the insanity? Special thanks to P...",Thursday,805,1694.0,28.0,1.0,22092,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Wednesdays - Let's Play - Worms Revolution,https://www.youtube.com/watch?v=4M7FFkSMVM4,48.0,2013-05-01,2622552,31973,740,Let's Play,"The lads are finally back as Geoff, Michael, Gavin, &amp; Ray once again fight for supremacy in Worms Revolution for the Xbox Live Arcade. Clearly they&#39;ve been p...",Wednesday,806,3254.0,40.0,1.0,31233,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Lets Play Tuesdays - Let's Build in Minecraft - Shopping List,https://www.youtube.com/watch?v=wrTctIPnixI,38.0,2013-04-30,1256014,20283,510,Let's Play,This week&#39;s lets build is a little different. Geoff and Gav show you their build of a Minecraft Let&#39;s Play that hasn&#39;t even been filmed yet! Coming soon: Let...,Tuesday,807,1556.0,25.0,1.0,19773,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Monday - Let's Play - Happy Wars,https://www.youtube.com/watch?v=wp-HfZqRsO0,33.0,2013-04-29,1424314,17888,594,Let's Play,AH goes Lads Vs Gents for some Happy Wars!,Monday,808,1763.0,22.0,1.0,17294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Let's Play Minecraft - Episode 48 - Enchantment Level 30 - Part II,https://www.youtube.com/watch?v=hJXiZ37ZO5w,34.0,2013-04-26,2605082,32395,892,Let's Play,"Geoff, Jack, Michael, Gavin, Ray and Ryan finish up the Enchantment Challenge. Who will have the most powerful bow?",Friday,811,3212.0,40.0,1.0,31503,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
VS Episode 8 - Ray vs Ryan,https://www.youtube.com/watch?v=7fVL0NESetk,23.0,2013-04-25,1348252,21368,459,VS,Can Ray be stopped? Will the belt finally get a new home?,Thursday,812,1660.0,26.0,1.0,20909,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Wednesdays - Let's Play - BattleBlock Theater,https://www.youtube.com/watch?v=pIeGwzjwO_U,35.0,2013-04-24,1092185,16997,399,Let's Play,"The lads go head to head in three exciting games of 2v2 with alternating teams in the action packed Xbox Live Arcade Game, BattleBlock Theater. It&#39;s about to...",Wednesday,813,1343.0,21.0,0.0,16598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lets Play Tuesdays - Let's Build in Minecraft - Indoor Pool,https://www.youtube.com/watch?v=oaqztn1OcMU,33.0,2013-04-23,1035783,19456,377,Let's Play,"Back with more chances to mock our redstone ability! This is the build out for the video Things to Do - Indoor Pool on Feb 20, 2013.",Tuesday,814,1272.0,24.0,0.0,19079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
